image_id,true_label,predicted_label,confidence
ISIC_0033899.jpg,bkl,akiec,0.5442012
ISIC_0032842.jpg,bkl,nv,0.8353022
ISIC_0032618.jpg,bkl,nv,0.80337787
ISIC_0032513.jpg,bkl,nv,0.64168555
ISIC_0033716.jpg,bkl,nv,0.77899367
ISIC_0034011.jpg,bkl,akiec,0.50678116
ISIC_0033613.jpg,bkl,akiec,0.5287745
ISIC_0032877.jpg,bkl,nv,0.85832703
ISIC_0034175.jpg,bkl,nv,0.65634596
ISIC_0033523.jpg,bkl,nv,0.87219423
ISIC_0029929.jpg,bkl,nv,0.5791012
ISIC_0032978.jpg,bkl,nv,0.725323
ISIC_0033973.jpg,bkl,akiec,0.52381593
ISIC_0033761.jpg,bkl,nv,0.7213477
ISIC_0033505.jpg,bkl,akiec,0.8713939
ISIC_0033280.jpg,bkl,nv,0.7056854
ISIC_0033212.jpg,bkl,nv,0.49572724
ISIC_0033770.jpg,bkl,nv,0.65046495
ISIC_0032829.jpg,bkl,nv,0.624576
ISIC_0033601.jpg,bkl,akiec,0.57021767
ISIC_0033284.jpg,bkl,nv,0.7370431
ISIC_0033908.jpg,bkl,akiec,0.6435304
ISIC_0033400.jpg,bkl,akiec,0.8612838
ISIC_0033677.jpg,bkl,akiec,0.871206
ISIC_0033262.jpg,bkl,nv,0.6003287
ISIC_0033437.jpg,bkl,akiec,0.99183214
ISIC_0032688.jpg,bkl,akiec,0.6855075
ISIC_0033195.jpg,bkl,akiec,0.99890673
ISIC_0032553.jpg,bkl,akiec,0.9597003
ISIC_0033252.jpg,bkl,nv,0.6074089
ISIC_0032570.jpg,bkl,akiec,0.9364042
ISIC_0033736.jpg,bkl,akiec,0.9601844
ISIC_0033378.jpg,bkl,akiec,0.9315851
ISIC_0033379.jpg,bkl,akiec,0.7627803
ISIC_0033438.jpg,bkl,akiec,0.79531294
ISIC_0032983.jpg,bkl,nv,0.63761497
ISIC_0034024.jpg,bkl,nv,0.5375613
ISIC_0033778.jpg,bkl,akiec,0.9708446
ISIC_0032863.jpg,bkl,nv,0.60437655
ISIC_0034168.jpg,bkl,akiec,0.95850813
ISIC_0033582.jpg,bkl,akiec,0.85334843
ISIC_0033576.jpg,bkl,akiec,0.72664213
ISIC_0033410.jpg,bkl,nv,0.91564965
ISIC_0032725.jpg,bkl,nv,0.9043951
ISIC_0033952.jpg,bkl,akiec,0.8696063
ISIC_0033264.jpg,bkl,akiec,0.81397784
ISIC_0033606.jpg,bkl,akiec,0.9007615
ISIC_0034103.jpg,bkl,akiec,0.78822327
ISIC_0032883.jpg,bkl,akiec,0.8027081
ISIC_0032665.jpg,bkl,nv,0.53943145
ISIC_0033130.jpg,bkl,akiec,0.6227827
ISIC_0033321.jpg,bkl,nv,0.7805456
ISIC_0034189.jpg,bkl,nv,0.7803485
ISIC_0033306.jpg,bkl,nv,0.832348
ISIC_0032757.jpg,bkl,nv,0.68193644
ISIC_0032508.jpg,bkl,akiec,0.8149851
ISIC_0034201.jpg,bkl,akiec,0.8188685
ISIC_0032776.jpg,bkl,akiec,0.90606403
ISIC_0033828.jpg,bkl,akiec,0.9266856
ISIC_0033235.jpg,bkl,nv,0.7544509
ISIC_0026085.jpg,bkl,akiec,0.567765
ISIC_0034070.jpg,bkl,akiec,0.8575881
ISIC_0033709.jpg,bkl,akiec,0.844276
ISIC_0032826.jpg,bkl,akiec,0.60468507
ISIC_0034115.jpg,bkl,akiec,0.94662637
ISIC_0033776.jpg,bkl,akiec,0.99647456
ISIC_0033056.jpg,bkl,akiec,0.97793657
ISIC_0025180.jpg,bkl,akiec,0.70083386
ISIC_0026107.jpg,bkl,nv,0.6211765
ISIC_0033853.jpg,bkl,akiec,0.89594954
ISIC_0033453.jpg,bkl,akiec,0.9029194
ISIC_0034126.jpg,bkl,nv,0.59917146
ISIC_0033744.jpg,bkl,nv,0.9128089
ISIC_0033659.jpg,bkl,nv,0.77801293
ISIC_0032567.jpg,bkl,akiec,0.9092048
ISIC_0033088.jpg,bkl,akiec,0.8041268
ISIC_0032756.jpg,bkl,akiec,0.73856664
ISIC_0032654.jpg,bkl,akiec,0.7221973
ISIC_0032576.jpg,bkl,akiec,0.570492
ISIC_0033587.jpg,bkl,akiec,0.950019
ISIC_0032675.jpg,bkl,akiec,0.9839622
ISIC_0032997.jpg,bkl,akiec,0.71819216
ISIC_0033529.jpg,bkl,akiec,0.7515869
ISIC_0033581.jpg,bkl,akiec,0.86143804
ISIC_0033913.jpg,bkl,akiec,0.8795276
ISIC_0034235.jpg,bkl,akiec,0.8971234
ISIC_0034007.jpg,bkl,nv,0.7206196
ISIC_0034303.jpg,bkl,nv,0.9314619
ISIC_0034031.jpg,bkl,mel,0.7066801
ISIC_0033124.jpg,bkl,nv,0.9703607
ISIC_0033449.jpg,bkl,akiec,0.9185376
ISIC_0033676.jpg,bkl,akiec,0.9361023
ISIC_0032898.jpg,bkl,nv,0.66861373
ISIC_0033488.jpg,bkl,akiec,0.9583898
ISIC_0033758.jpg,bkl,akiec,0.9902969
ISIC_0028792.jpg,bkl,nv,0.7112659
ISIC_0033397.jpg,bkl,akiec,0.6815732
ISIC_0033414.jpg,bkl,akiec,0.6318496
ISIC_0034113.jpg,bkl,nv,0.56924295
ISIC_0033507.jpg,bkl,nv,0.9113155
ISIC_0033791.jpg,bkl,nv,0.9143556
ISIC_0034259.jpg,bkl,nv,0.87535745
ISIC_0033446.jpg,bkl,nv,0.8309121
ISIC_0033200.jpg,bkl,nv,0.6945033
ISIC_0029472.jpg,bkl,akiec,0.99752265
ISIC_0029682.jpg,bkl,akiec,0.9927966
ISIC_0033642.jpg,bkl,nv,0.63179046
ISIC_0033486.jpg,bkl,akiec,0.924542
ISIC_0034003.jpg,bkl,akiec,0.9839405
ISIC_0033079.jpg,bkl,akiec,0.8280265
ISIC_0033629.jpg,bkl,akiec,0.98873156
ISIC_0034037.jpg,bkl,akiec,0.9926481
ISIC_0032876.jpg,bkl,akiec,0.9972076
ISIC_0033635.jpg,bkl,mel,0.66109806
ISIC_0033868.jpg,bkl,akiec,0.5896297
ISIC_0034125.jpg,bkl,akiec,0.8656246
ISIC_0033060.jpg,bkl,akiec,0.91380626
ISIC_0029014.jpg,bkl,nv,0.82895404
ISIC_0032099.jpg,bkl,nv,0.9588916
ISIC_0032215.jpg,bkl,nv,0.8739416
ISIC_0030124.jpg,bkl,nv,0.83809364
ISIC_0025157.jpg,bkl,nv,0.49214935
ISIC_0029600.jpg,bkl,nv,0.6704292
ISIC_0031376.jpg,bkl,nv,0.45190698
ISIC_0027513.jpg,bkl,mel,0.81482756
ISIC_0031876.jpg,bkl,nv,0.6214486
ISIC_0031620.jpg,bkl,akiec,0.7889361
ISIC_0030542.jpg,bkl,nv,0.66523015
ISIC_0029548.jpg,bkl,nv,0.75377566
ISIC_0027989.jpg,bkl,nv,0.72485507
ISIC_0025136.jpg,bkl,nv,0.98702246
ISIC_0027652.jpg,bkl,nv,0.58128244
ISIC_0027218.jpg,bkl,nv,0.61951923
ISIC_0030705.jpg,bkl,akiec,0.8522343
ISIC_0030272.jpg,bkl,akiec,0.7543518
ISIC_0028020.jpg,bkl,akiec,0.40533134
ISIC_0031345.jpg,bkl,nv,0.87351745
ISIC_0032063.jpg,bkl,nv,0.99033713
ISIC_0032325.jpg,bkl,nv,0.96253866
ISIC_0025867.jpg,bkl,nv,0.5059866
ISIC_0028701.jpg,bkl,akiec,0.58967704
ISIC_0027713.jpg,bkl,nv,0.47310928
ISIC_0026060.jpg,bkl,akiec,0.5928254
ISIC_0026298.jpg,bkl,nv,0.5174602
ISIC_0027139.jpg,bkl,akiec,0.66886896
ISIC_0026623.jpg,bkl,nv,0.9330978
ISIC_0031989.jpg,bkl,nv,0.5059825
ISIC_0029394.jpg,bkl,akiec,0.83674085
ISIC_0026893.jpg,bkl,nv,0.53596026
ISIC_0025777.jpg,bkl,akiec,0.9987342
ISIC_0027739.jpg,bkl,akiec,0.8648771
ISIC_0026844.jpg,bkl,akiec,0.89231235
ISIC_0024672.jpg,bkl,akiec,0.9304479
ISIC_0026827.jpg,bkl,akiec,0.76940495
ISIC_0027680.jpg,bkl,akiec,0.8997816
ISIC_0025885.jpg,bkl,akiec,0.79489076
ISIC_0025656.jpg,bkl,akiec,0.49887714
ISIC_0029010.jpg,bkl,akiec,0.54940736
ISIC_0024581.jpg,bkl,nv,0.54490936
ISIC_0029003.jpg,bkl,akiec,0.88167816
ISIC_0024711.jpg,bkl,akiec,0.9910614
ISIC_0032280.jpg,bkl,nv,0.6611986
ISIC_0025982.jpg,bkl,akiec,0.6823533
ISIC_0028120.jpg,bkl,akiec,0.9496324
ISIC_0032335.jpg,bkl,akiec,0.81076354
ISIC_0025326.jpg,bkl,akiec,0.72083616
ISIC_0027374.jpg,bkl,akiec,0.7817483
ISIC_0027781.jpg,bkl,nv,0.81737816
ISIC_0024890.jpg,bkl,nv,0.4872016
ISIC_0025507.jpg,bkl,nv,0.74723727
ISIC_0028336.jpg,bkl,nv,0.44895446
ISIC_0025838.jpg,bkl,nv,0.72676945
ISIC_0027780.jpg,bkl,mel,0.77859914
ISIC_0024592.jpg,bkl,nv,0.79891956
ISIC_0030118.jpg,bkl,nv,0.5051024
ISIC_0028970.jpg,bkl,nv,0.62995434
ISIC_0027042.jpg,bkl,akiec,0.7030932
ISIC_0030721.jpg,bkl,akiec,0.91338897
ISIC_0031556.jpg,bkl,nv,0.7051803
ISIC_0027068.jpg,bkl,akiec,0.6360895
ISIC_0032168.jpg,bkl,akiec,0.8598483
ISIC_0031130.jpg,bkl,nv,0.7852429
ISIC_0028308.jpg,bkl,nv,0.68263143
ISIC_0024708.jpg,bkl,akiec,0.6231761
ISIC_0028354.jpg,bkl,nv,0.98369795
ISIC_0024505.jpg,bkl,nv,0.8661417
ISIC_0025743.jpg,bkl,nv,0.62773687
ISIC_0027796.jpg,bkl,akiec,0.9151526
ISIC_0024626.jpg,bkl,nv,0.55245286
ISIC_0031321.jpg,bkl,nv,0.95761317
ISIC_0025337.jpg,bkl,akiec,0.44639066
ISIC_0027037.jpg,bkl,akiec,0.80317533
ISIC_0032486.jpg,bkl,akiec,0.92005986
ISIC_0029340.jpg,bkl,akiec,0.9914655
ISIC_0027649.jpg,bkl,akiec,0.9000333
ISIC_0026607.jpg,bkl,nv,0.7912736
ISIC_0030731.jpg,bkl,nv,0.9846876
ISIC_0028233.jpg,bkl,nv,0.7747817
ISIC_0031542.jpg,bkl,nv,0.8932573
ISIC_0029062.jpg,bkl,akiec,0.51122236
ISIC_0024971.jpg,bkl,akiec,0.7234239
ISIC_0025485.jpg,bkl,nv,0.80533487
ISIC_0025874.jpg,bkl,nv,0.8579023
ISIC_0026728.jpg,bkl,akiec,0.9935557
ISIC_0031812.jpg,bkl,akiec,0.9352175
ISIC_0030465.jpg,bkl,akiec,0.73913765
ISIC_0025842.jpg,bkl,nv,0.60161775
ISIC_0025032.jpg,bkl,nv,0.800375
ISIC_0030706.jpg,bkl,akiec,0.96219176
ISIC_0029522.jpg,bkl,akiec,0.9665773
ISIC_0031424.jpg,bkl,akiec,0.94262177
ISIC_0029770.jpg,bkl,akiec,0.6472459
ISIC_0026301.jpg,bkl,akiec,0.8688108
ISIC_0030227.jpg,bkl,akiec,0.94483745
ISIC_0028856.jpg,bkl,akiec,0.9757864
ISIC_0027026.jpg,bkl,nv,0.9167776
ISIC_0030095.jpg,bkl,nv,0.714642
ISIC_0031394.jpg,bkl,nv,0.721351
ISIC_0031060.jpg,bkl,nv,0.9301535
ISIC_0027584.jpg,bkl,nv,0.5098845
ISIC_0026634.jpg,bkl,nv,0.7355371
ISIC_0028496.jpg,bkl,nv,0.77828044
ISIC_0027454.jpg,bkl,akiec,0.47085947
ISIC_0031593.jpg,bkl,akiec,0.80984
ISIC_0026775.jpg,bkl,akiec,0.7578321
ISIC_0024412.jpg,bkl,nv,0.5216113
ISIC_0032348.jpg,bkl,akiec,0.8729463
ISIC_0024883.jpg,bkl,akiec,0.6637502
ISIC_0027394.jpg,bkl,akiec,0.83866423
ISIC_0024773.jpg,bkl,akiec,0.54763055
ISIC_0027295.jpg,bkl,nv,0.6950603
ISIC_0032200.jpg,bkl,akiec,0.5070013
ISIC_0025583.jpg,bkl,nv,0.5065124
ISIC_0024358.jpg,bkl,akiec,0.95459145
ISIC_0030744.jpg,bkl,nv,0.5208804
ISIC_0027771.jpg,bkl,akiec,0.899648
ISIC_0027344.jpg,bkl,akiec,0.72847986
ISIC_0028846.jpg,bkl,akiec,0.8393435
ISIC_0026159.jpg,bkl,akiec,0.73053396
ISIC_0027367.jpg,bkl,akiec,0.9669107
ISIC_0028952.jpg,bkl,nv,0.6800261
ISIC_0024748.jpg,bkl,akiec,0.9870646
ISIC_0032156.jpg,bkl,akiec,0.65544116
ISIC_0030783.jpg,bkl,akiec,0.9961165
ISIC_0028200.jpg,bkl,akiec,0.89811105
ISIC_0029100.jpg,bkl,nv,0.74230534
ISIC_0027287.jpg,bkl,akiec,0.8142266
ISIC_0024494.jpg,bkl,akiec,0.96503806
ISIC_0026923.jpg,bkl,akiec,0.61221653
ISIC_0024445.jpg,bkl,akiec,0.5692705
ISIC_0029358.jpg,bkl,akiec,0.7085989
ISIC_0031766.jpg,bkl,akiec,0.81875646
ISIC_0030258.jpg,bkl,akiec,0.62589234
ISIC_0030203.jpg,bkl,nv,0.7289739
ISIC_0025297.jpg,bkl,nv,0.7524219
ISIC_0024676.jpg,bkl,nv,0.88741225
ISIC_0027606.jpg,bkl,nv,0.6229892
ISIC_0025703.jpg,bkl,nv,0.9539026
ISIC_0032051.jpg,bkl,akiec,0.787231
ISIC_0026443.jpg,bkl,akiec,0.83828825
ISIC_0032481.jpg,bkl,akiec,0.60978574
ISIC_0030459.jpg,bkl,akiec,0.6132493
ISIC_0029776.jpg,bkl,akiec,0.5477914
ISIC_0027996.jpg,bkl,akiec,0.8170681
ISIC_0024453.jpg,bkl,akiec,0.815873
ISIC_0029519.jpg,bkl,nv,0.6278429
ISIC_0026644.jpg,bkl,nv,0.55963624
ISIC_0030522.jpg,bkl,nv,0.73854554
ISIC_0029051.jpg,bkl,akiec,0.61802596
ISIC_0025985.jpg,bkl,nv,0.84363204
ISIC_0026861.jpg,bkl,akiec,0.6625037
ISIC_0025830.jpg,bkl,akiec,0.84728324
ISIC_0031686.jpg,bkl,mel,0.5576467
ISIC_0030208.jpg,bkl,akiec,0.7465318
ISIC_0032006.jpg,bkl,nv,0.48885113
ISIC_0028920.jpg,bkl,nv,0.48755205
ISIC_0030723.jpg,bkl,akiec,0.7047596
ISIC_0032373.jpg,bkl,akiec,0.9068097
ISIC_0028555.jpg,bkl,akiec,0.8531549
ISIC_0029568.jpg,bkl,akiec,0.7400949
ISIC_0029217.jpg,bkl,nv,0.5309858
ISIC_0028254.jpg,bkl,akiec,0.5444684
ISIC_0030561.jpg,bkl,akiec,0.9043515
ISIC_0027320.jpg,bkl,nv,0.62153876
ISIC_0031591.jpg,bkl,nv,0.7793959
ISIC_0025275.jpg,bkl,akiec,0.979648
ISIC_0026606.jpg,bkl,akiec,0.97465736
ISIC_0025986.jpg,bkl,akiec,0.9453739
ISIC_0029108.jpg,bkl,mel,0.62191194
ISIC_0028511.jpg,bkl,akiec,0.96974677
ISIC_0026714.jpg,bkl,akiec,0.95383406
ISIC_0028473.jpg,bkl,akiec,0.9748742
ISIC_0025529.jpg,bkl,akiec,0.94928944
ISIC_0026481.jpg,bkl,mel,0.67090076
ISIC_0025075.jpg,bkl,nv,0.76352155
ISIC_0030007.jpg,bkl,nv,0.46376905
ISIC_0025928.jpg,bkl,akiec,0.7447624
ISIC_0030812.jpg,bkl,nv,0.99634945
ISIC_0029802.jpg,bkl,nv,0.79017097
ISIC_0027969.jpg,bkl,akiec,0.7761843
ISIC_0031770.jpg,bkl,akiec,0.78076595
ISIC_0029557.jpg,bkl,akiec,0.94298184
ISIC_0026661.jpg,bkl,nv,0.50071806
ISIC_0032123.jpg,bkl,akiec,0.95469534
ISIC_0025805.jpg,bkl,akiec,0.92699605
ISIC_0029166.jpg,bkl,akiec,0.8247176
ISIC_0026018.jpg,bkl,akiec,0.63210124
ISIC_0026477.jpg,bkl,akiec,0.99573886
ISIC_0029789.jpg,bkl,nv,0.82158
ISIC_0030026.jpg,bkl,akiec,0.88913506
ISIC_0031851.jpg,bkl,akiec,0.97923034
ISIC_0030436.jpg,bkl,akiec,0.873315
ISIC_0031819.jpg,bkl,nv,0.6297035
ISIC_0027754.jpg,bkl,nv,0.50171465
ISIC_0024741.jpg,bkl,akiec,0.86194044
ISIC_0026286.jpg,bkl,akiec,0.9903715
ISIC_0024880.jpg,bkl,akiec,0.9858731
ISIC_0025659.jpg,bkl,nv,0.5890257
ISIC_0026679.jpg,bkl,nv,0.89001626
ISIC_0029420.jpg,bkl,nv,0.639548
ISIC_0032230.jpg,bkl,nv,0.94175625
ISIC_0029525.jpg,bkl,nv,0.9407994
ISIC_0029474.jpg,bkl,nv,0.78524077
ISIC_0027219.jpg,bkl,nv,0.784516
ISIC_0032045.jpg,bkl,nv,0.92262113
ISIC_0024381.jpg,bkl,mel,0.5761188
ISIC_0026265.jpg,bkl,nv,0.7649914
ISIC_0024426.jpg,bkl,akiec,0.5840875
ISIC_0031016.jpg,bkl,nv,0.5230664
ISIC_0026044.jpg,bkl,akiec,0.9326482
ISIC_0027706.jpg,bkl,nv,0.4722355
ISIC_0024740.jpg,bkl,akiec,0.82411116
ISIC_0027801.jpg,bkl,nv,0.42460197
ISIC_0030346.jpg,bkl,nv,0.63234675
ISIC_0026526.jpg,bkl,nv,0.6259592
ISIC_0025376.jpg,bkl,akiec,0.53910524
ISIC_0029991.jpg,bkl,akiec,0.6480528
ISIC_0024726.jpg,bkl,akiec,0.7540457
ISIC_0029603.jpg,bkl,nv,0.79506224
ISIC_0028100.jpg,bkl,mel,0.4093426
ISIC_0031449.jpg,bkl,nv,0.9169857
ISIC_0026842.jpg,bkl,nv,0.95844394
ISIC_0026444.jpg,bkl,nv,0.5600031
ISIC_0024422.jpg,bkl,akiec,0.8320133
ISIC_0030649.jpg,bkl,akiec,0.88145787
ISIC_0025746.jpg,bkl,akiec,0.8125387
ISIC_0032043.jpg,bkl,akiec,0.4557231
ISIC_0030806.jpg,bkl,nv,0.73865336
ISIC_0028388.jpg,bkl,nv,0.89645165
ISIC_0029791.jpg,bkl,mel,0.61315686
ISIC_0027806.jpg,bkl,akiec,0.4813377
ISIC_0031168.jpg,bkl,akiec,0.60316336
ISIC_0025575.jpg,bkl,akiec,0.73412913
ISIC_0025781.jpg,bkl,nv,0.6356509
ISIC_0024547.jpg,bkl,akiec,0.85152626
ISIC_0029249.jpg,bkl,nv,0.67720217
ISIC_0030822.jpg,bkl,nv,0.6986664
ISIC_0024758.jpg,bkl,akiec,0.74003315
ISIC_0030636.jpg,bkl,akiec,0.4324838
ISIC_0027760.jpg,bkl,akiec,0.95937794
ISIC_0026538.jpg,bkl,nv,0.69456804
ISIC_0024760.jpg,bkl,akiec,0.5255162
ISIC_0029897.jpg,bkl,nv,0.87706506
ISIC_0024970.jpg,bkl,akiec,0.92039645
ISIC_0027006.jpg,bkl,nv,0.99188155
ISIC_0029596.jpg,bkl,nv,0.5979311
ISIC_0025351.jpg,bkl,akiec,0.7348984
ISIC_0028881.jpg,bkl,akiec,0.95166993
ISIC_0029580.jpg,bkl,nv,0.70705944
ISIC_0027527.jpg,bkl,akiec,0.74369305
ISIC_0028972.jpg,bkl,nv,0.7837268
ISIC_0031078.jpg,bkl,nv,0.61800253
ISIC_0031464.jpg,bkl,akiec,0.6639947
ISIC_0025693.jpg,bkl,nv,0.69303674
ISIC_0032116.jpg,bkl,nv,0.8413858
ISIC_0027451.jpg,bkl,nv,0.641847
ISIC_0030329.jpg,bkl,nv,0.64655834
ISIC_0029311.jpg,bkl,mel,0.5419009
